gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,cogs,csho,dt,dvp,dvt,ebit,ebitda,ib,invt,lct,lt,ni,oancf,optdr,revt,sale,seq,tie,costat,prcc_c
016101,20211231,2021,INDL,C,D,STD,ABBV,USD,27928.0000,146529.0000,15408.0000,8710.0000,1768.3380,77561.0000,0.0000,9470.0000,19969.0000,28490.0000,11542.0000,3128.0000,35194.0000,131093.0000,11542.0000,22777.0000,,56197.0000,56197.0000,15408.0000,,A,135.4000
016113,20211231,2021,INDL,C,D,STD,APAM,USD,,1208.0470,276.0810,679.8120,66.7000,299.7470,0.0000,274.5710,540.4910,547.4240,336.5160,0.0000,,801.0510,336.5160,398.5510,,1227.2360,1227.2360,276.2040,,A,47.6400
016125,20211231,2021,INDL,C,D,STD,GMRE,USD,,1263.4850,547.8260,49.3130,64.8800,576.2080,5.8220,57.8660,36.9690,50.0190,17.6220,0.0000,,625.9080,17.6220,68.9670,,115.9360,115.9360,622.7850,,A,17.7500
016188,20211231,2021,INDL,C,D,STD,CGNX,USD,639.7980,2003.6620,1430.0930,256.9880,175.4810,25.5810,0.0000,43.2630,315.1010,335.3840,279.8810,113.1020,188.5890,573.5690,279.8810,314.0650,0.2700,1037.0980,1037.0980,1430.0930,,A,77.7600
016269,20210930,2021,INDL,C,D,STD,ENTA,USD,319.0210,438.7910,399.4290,203.3130,20.2380,5.3290,0.0000,0.0000,-109.5730,-106.2390,-78.9960,0.0000,36.1720,37.8560,-78.9960,-69.9960,0.0000,97.0740,97.0740,400.9350,,A,74.7800
016384,20211231,2021,INDL,C,D,STD,VOYA,USD,,171262.0000,8253.0000,1075.0000,107.7580,3625.0000,36.0000,116.0000,2835.0000,2881.0000,2114.0000,0.0000,,161441.0000,2126.0000,72.0000,,3956.0000,3956.0000,8253.0000,,A,66.3100
016401,20210331,2020,INDL,C,D,STD,CRUS,USD,842.5190,1830.6140,1389.0050,622.5290,57.6520,142.4560,0.0000,0.0000,237.5340,276.9340,217.3440,173.2630,213.6100,441.6090,217.3440,348.9450,0.0000,1369.2300,1369.2300,1389.0050,,A,82.2000
016453,20210531,2020,INDL,C,D,STD,NEOG,USD,591.4510,920.1920,840.3770,232.3620,53.7340,2.4920,0.0000,0.0000,77.2690,98.3100,60.8820,100.7010,53.5990,79.8150,60.8820,81.0890,0.0000,468.4590,468.4590,840.3770,,A,79.3000
016477,20211231,2021,INDL,C,D,STD,LEA,USD,6765.2000,13352.4000,4643.4000,17263.5000,59.6260,3245.2000,0.0000,107.9000,826.0000,1391.4000,373.9000,1571.9000,4759.9000,8544.0000,373.9000,670.1000,,19263.1000,19263.1000,4643.4000,,A,182.9500
016478,20211231,2021,INDL,C,D,STD,EOG,USD,8584.0000,38236.0000,22180.0000,3637.0000,585.2650,5907.0000,0.0000,2915.0000,6010.0000,9971.0000,4664.0000,584.0000,4042.0000,16056.0000,4664.0000,8791.0000,2.2600,18517.0000,18517.0000,22180.0000,,A,88.8300
016486,20211231,2021,INDL,C,D,STD,BCC,USD,1885.8780,2572.6400,1352.6190,6300.0760,39.3310,544.3670,0.0000,215.9410,971.0380,1051.7910,712.4860,660.6710,640.7460,1220.0210,712.4860,666.9840,,7926.1110,7926.1110,1352.6190,,A,71.2000
016549,20211231,2021,INDL,C,D,STD,SFBS,USD,,15448.8060,1151.5150,63.3190,54.2270,,0.0620,45.0540,302.9180,307.3060,207.7340,2.3220,,14296.7910,207.7340,266.3310,,449.7570,449.7570,1151.5150,31.8020,A,84.9400
016597,20211231,2021,INDL,C,D,STD,LSCC,USD,301.3510,726.4940,411.6330,181.6520,137.2390,182.8770,0.0000,0.0000,102.9270,118.4410,95.9220,67.5940,106.1810,314.8610,95.9220,167.7220,,515.3270,515.3270,411.6330,,A,77.0600
016653,20211231,2021,INDL,C,D,STD,TMHC,USD,,8727.7770,3925.8530,5953.3840,121.8340,2984.4090,0.0000,0.0000,879.5390,887.0390,663.0260,6352.7650,,4756.7950,663.0260,376.6460,0.0000,7501.2650,7501.2650,3925.8530,,A,34.9600
016668,20211231,2021,INDL,C,D,STD,AROW,USD,,4027.9520,371.1860,5.4670,16.0410,,0.0000,16.2960,84.0140,91.8400,49.8570,0.0000,,3656.7660,49.8570,68.2060,3.4100,147.9190,147.9190,371.1860,5.1950,A,35.2300
016705,20211231,2021,INDL,C,D,STD,CPF,USD,,7419.0890,558.2190,-6.8760,27.7140,,0.0000,26.9590,147.5560,158.0080,79.8940,3.5310,,6860.8220,79.8940,110.4880,,261.8220,261.8220,558.2190,7.7150,A,28.1700
016710,20210930,2021,INDL,C,D,STD,DGII,USD,246.6580,619.5310,472.5170,121.0980,34.2620,66.8000,0.0000,0.0000,19.3930,40.2700,10.3660,43.9210,58.9410,147.0140,10.3660,57.7230,0.0000,308.6320,308.6320,472.5170,,A,24.5700
016721,20210331,2020,INDL,C,D,STD,EA,USD,7213.0000,13288.0000,7840.0000,1352.0000,286.4650,2154.0000,0.0000,98.0000,1055.0000,1227.0000,837.0000,0.0000,2964.0000,5448.0000,837.0000,1934.0000,,5629.0000,5629.0000,7840.0000,,A,143.6000
016745,20211231,2021,INDL,C,D,STD,PRTA,USD,584.8090,609.3660,466.0420,127.4870,46.6600,12.3260,0.0000,0.0000,71.9750,73.0900,66.9750,0.0000,33.4520,143.3240,66.9750,92.6050,0.0000,200.5770,200.5770,466.0420,,A,49.4000
016777,20211231,2021,INDL,C,D,STD,FBNC,USD,,10508.9010,1230.5750,24.5540,35.6290,,0.0000,24.2080,173.7160,185.7060,95.6440,83.3310,,9278.3260,95.6440,138.9010,,329.5290,329.5290,1230.5750,9.5230,A,45.7200
016781,20211231,2021,INDL,C,D,STD,CHCO,USD,,6003.6950,681.1050,6.7290,15.0620,,0.0000,36.2420,150.6150,156.4460,88.0800,1.3190,,5322.5900,88.0800,102.2730,,235.1080,235.1080,681.1050,9.8940,A,81.7900
016790,20211231,2021,INDL,C,D,STD,CBU,USD,,15552.6570,2100.8070,4.1690,53.8780,,0.0000,91.5910,316.5830,346.7450,189.6940,0.7180,,13451.8500,189.6940,202.5460,2.4800,633.6550,633.6550,2100.8070,13.0080,A,74.4800
016821,20211231,2021,INDL,C,D,STD,FBP,USD,,20785.2750,2101.7670,-0.9190,201.8270,,3.6870,69.0510,586.7090,623.0810,281.0250,76.0030,,18683.5080,281.0250,399.7210,,915.8720,915.8720,2101.7670,64.7790,A,13.7800
016832,20211231,2021,INDL,C,D,STD,GBCI,USD,,25940.6450,3177.6220,41.6340,110.6880,,0.0000,142.3590,442.1830,474.2220,284.7570,60.8150,,22763.0230,284.7570,572.0490,,825.8940,825.8940,3177.6220,18.5580,A,56.7000
016845,20211231,2021,INDL,C,D,STD,FRME,USD,,15453.1490,1912.4460,35.9520,53.4100,,0.0000,61.2300,299.5800,310.2810,205.5310,11.7450,,13540.5780,205.5310,207.3820,,555.9550,555.9550,1912.5710,35.9520,A,41.8900
016889,20211231,2021,INDL,C,D,STD,INDB,USD,,20423.4050,3018.4490,31.9220,47.3500,,0.0000,70.3000,247.2710,280.0950,120.9920,24.6790,,17404.9560,120.9920,190.2200,,520.8680,520.8680,3018.4490,13.7170,A,81.5300
016890,20211231,2021,INDL,C,D,STD,IBCP,USD,,4704.7400,398.4840,6.3870,21.1710,,0.0000,18.1550,115.4010,115.4010,62.8950,90.5270,,4306.2560,62.8950,110.1540,,214.7230,214.7230,398.4840,8.3150,A,23.8700
016967,20211231,2021,INDL,C,D,STD,HIFS,USD,,3431.1650,354.6120,11.0540,2.1420,,0.0000,6.0610,96.4270,96.9700,67.4580,0.0000,,3076.5530,67.4580,59.0090,,123.4620,123.4620,354.6120,8.0260,A,419.8800
016981,20211231,2021,INDL,C,D,STD,OFG,USD,,9899.7200,1069.1600,42.0500,49.6360,,1.2550,21.7600,334.3090,358.2400,146.1510,97.7010,,8830.5600,146.1510,100.0440,,583.8900,583.8900,1069.1600,41.8290,A,26.5600
017010,20211231,2021,INDL,C,D,STD,LSXMK,USD,2113.0000,31674.0000,8036.0000,4233.0000,334.3000,14262.0000,0.0000,0.0000,1937.0000,2540.0000,599.0000,0.0000,5178.0000,20073.0000,599.0000,1894.0000,,8696.0000,8696.0000,8036.0000,,A,50.8500
017035,20211231,2021,INDL,C,D,STD,MCY,USD,,6772.4720,2140.2810,3655.4510,55.3710,410.6340,0.0000,140.2260,316.4200,350.7060,247.9370,0.0000,,4632.1910,247.9370,501.5840,,4006.1570,4006.1570,2140.2810,,A,53.0600
017073,20211231,2021,INDL,C,D,STD,NWLI,USD,,14330.1890,2539.6910,583.8330,3.6360,1.3360,0.0000,1.2720,227.2570,240.2580,180.6810,0.0000,,11790.4980,180.6810,276.8250,,824.0910,824.0910,2539.6910,,A,214.4400
017095,20211231,2021,INDL,C,D,STD,ONB,USD,,24453.5640,3012.0180,13.4370,165.8380,,0.0000,92.8290,445.1830,483.7950,277.5380,2.0300,,21441.5460,277.5380,330.3800,,852.8680,852.8680,3012.0180,42.2490,A,18.1200
017101,20211231,2021,INDL,C,D,STD,IMGN,USD,499.9990,525.7650,325.5860,192.9120,220.3610,59.8250,0.0000,0.0000,-125.0730,-123.0560,-139.3030,0.0000,100.9450,200.1790,-139.3030,-169.4160,0.0000,69.8560,69.8560,325.5860,,A,7.4200
017106,20211231,2021,INDL,C,D,STD,PEBO,USD,,7063.5210,845.0250,12.9670,28.2370,,0.0000,31.1700,131.1770,131.1770,47.5550,13.2870,,6218.4960,47.5550,156.4200,,253.6740,253.6740,845.0250,12.2360,A,31.8100
017115,20211231,2021,INDL,C,D,STD,SIGI,USD,,10461.3890,2782.8850,2792.0840,60.1840,543.3460,9.3530,71.9020,416.4150,440.7150,403.8370,0.0000,,7478.5040,403.8370,771.4220,,3261.1040,3261.1040,2982.8850,,A,81.9400
017120,20211231,2021,INDL,C,D,STD,SIVB,USD,,211478.0000,12590.0000,233.0000,58.7480,,63.0000,63.0000,3367.0000,3518.0000,1833.0000,1.0000,,194869.0000,1833.0000,1812.0000,0.0000,6027.0000,6027.0000,16236.0000,110.0000,A,678.2400
017132,20211231,2021,INDL,C,D,STD,WSFS,USD,,15777.3270,1939.0990,-94.3670,47.6090,,0.0000,24.2420,434.2140,460.2070,271.4420,115.6690,,13840.3110,271.4420,125.6480,1.3300,641.8490,641.8490,1939.0990,22.7200,A,50.1200
017145,20210930,2021,INDL,C,D,STD,WAFD,USD,,19650.5740,1826.0640,87.0010,65.1450,,10.0340,75.9100,349.5590,349.5590,183.6150,8.2040,,17524.5100,183.6150,314.4540,,652.2760,652.2760,2126.0640,86.5010,A,33.3800
017150,20211231,2021,INDL,C,D,STD,WBS,USD,,34915.5990,3293.2880,-12.7450,90.5840,,7.8750,153.0980,649.2890,690.7950,408.8640,7.5060,,31477.2740,408.8640,688.5920,,1266.2160,1266.2160,3438.3250,41.7550,A,55.8400
017151,20211231,2021,INDL,C,D,STD,WSBC,USD,,16927.1250,2548.6820,-37.2400,62.3070,,10.1250,95.7920,400.4820,402.8680,242.2600,25.2770,,14233.9590,242.2600,336.2970,3.3200,617.7520,617.7520,2693.1660,27.0340,A,34.9900
017184,20211231,2021,INDL,C,D,STD,SBCF,USD,,9681.4330,1310.7360,-1.2020,58.5040,,0.0000,22.5060,210.9720,221.4870,124.4030,45.4090,,8370.6970,124.4030,154.5720,1.6500,354.9710,354.9710,1310.7360,8.2190,A,35.3900
017195,20211231,2021,INDL,C,D,STD,FFBC,USD,,16329.1410,2258.9420,12.9780,94.1490,,0.0000,88.1160,327.7240,359.8600,205.1600,29.5800,,14070.1990,205.1600,390.4620,,654.7230,654.7230,2258.9420,31.0990,A,24.3800
017199,20211231,2021,INDL,C,D,STD,BLFS,USD,125.8590,554.0570,480.1370,76.3150,41.8180,26.8790,0.0000,0.0000,-28.2990,-15.4340,-7.6350,28.3450,40.3810,73.9200,-7.6350,-4.5930,,119.1560,119.1560,480.1370,,A,37.2700
017240,20211231,2021,INDL,C,D,STD,TMP,USD,,7819.9820,727.5290,15.3070,14.5740,,0.0000,32.4150,151.5760,163.1430,89.2640,0.1350,,7091.0410,89.2640,121.1770,,320.1670,320.1670,727.5290,17.5260,A,83.5800
017245,20211231,2021,INDL,C,D,STD,TRST,USD,,6196.5460,601.1280,2.1240,19.2200,,0.0000,26.4370,106.4960,110.7150,61.5190,0.3620,,5595.4180,61.5190,55.3650,,185.9190,185.9190,601.1280,7.5740,A,33.3100
017248,20211231,2021,INDL,C,D,STD,UBSI,USD,,29328.9020,4718.6280,28.4130,136.3930,,0.0000,182.3560,642.9420,642.9420,367.7380,519.2390,,24610.2740,367.7380,609.5390,3.0000,1073.2090,1073.2090,4718.6280,52.3830,A,36.2800
017252,20211231,2021,INDL,C,D,STD,UFCS,USD,,3012.7210,879.1210,959.5910,25.0820,80.3720,0.0000,15.0640,100.0300,106.6000,80.5940,0.0000,,2133.6000,80.5940,29.9170,,1066.1910,1066.1910,879.1210,,A,23.1900
017277,20211231,2021,INDL,C,D,STD,NVEE,USD,303.9700,961.9430,624.7200,342.3740,15.4140,177.8620,0.0000,0.0000,73.9510,118.9220,47.1470,0.0000,163.9510,337.2230,47.1470,101.4420,,706.7060,706.7060,624.7200,,A,138.1200
017306,20211231,2021,INDL,C,D,STD,PFSI,USD,,18776.6120,3418.3250,1778.8110,56.8670,3187.3330,0.0000,52.8960,1750.6100,1779.2490,1003.4900,9742.4830,,15358.2870,1003.4900,2563.0610,1.4000,3558.0600,3558.0600,3418.3250,,A,69.7800
017341,20211231,2021,INDL,C,D,STD,ARTNA,USD,19.1600,625.2110,178.0100,50.9430,9.4140,145.2960,0.0000,9.8260,28.0310,39.9160,16.8270,1.9330,47.7020,447.2010,16.8270,31.3100,,90.8590,90.8590,178.0100,,A,46.3300
017367,20211231,2021,INDL,C,D,STD,AMNB,USD,,3334.5970,354.7920,2.5800,10.7670,,0.0000,11.8270,72.1660,75.8730,43.5260,8.6240,,2979.8050,43.5260,51.0950,,116.8270,116.8270,354.7920,5.4050,A,37.6800
017451,20211231,2021,INDL,C,D,STD,IBTX,USD,,18732.6480,2576.6500,54.2400,42.7560,,0.0000,57.0580,349.8500,374.8150,224.7500,32.1240,,16155.9980,224.7500,277.4330,,650.0790,650.0790,2576.6500,63.2400,A,72.1500
017498,20211231,2021,INDL,C,D,STD,CMRX,USD,95.8050,100.5400,68.2520,92.3220,86.8840,2.8240,0.0000,0.0000,-90.5100,-90.3430,-173.2360,2.7600,29.8960,32.2880,-173.2360,-99.9300,0.0000,1.9790,1.9790,68.2520,,A,6.4300
017534,20211231,2021,INDL,C,D,STD,CCNE,USD,,5328.9390,385.0620,25.8230,16.8550,,4.3020,15.8520,107.4140,113.6550,57.7070,1.5560,,4886.0920,57.7070,58.9200,,213.0340,213.0340,442.8470,19.8200,A,26.5000
017553,20210930,2021,INDL,C,D,STD,MODN,USD,222.3300,363.7900,123.5180,83.4630,36.0590,146.0590,0.0000,0.0000,-11.9050,-3.9330,-29.7370,0.0000,96.4590,240.2720,-29.7370,19.5900,,193.4450,193.4450,123.5180,,A,30.0300
017626,20211231,2021,INDL,C,D,STD,AHH,USD,,1938.0630,384.2670,247.6990,63.0120,995.3640,11.5480,50.8960,40.9040,,21.8920,0.2430,,1158.2400,21.8920,91.1840,,302.5330,302.5330,555.3520,,A,15.2200
017639,20211231,2021,INDL,C,D,STD,AMH,USD,,10962.4330,6059.4170,959.9180,337.9980,3899.2010,53.8020,184.2800,271.7710,,189.0920,0.0000,,4224.0040,189.0920,595.2000,,1303.8820,1303.8820,6059.5710,,A,43.6100
017696,20211231,2021,INDL,C,D,STD,TSC,USD,,13004.8520,655.1780,52.7460,33.2630,,12.3480,12.3480,141.8750,146.7610,78.0600,2.0050,,12168.1300,78.0600,105.7460,,289.9430,289.9430,836.7220,51.9380,A,30.2600
017724,20211231,2021,INDL,C,D,STD,CNOB,USD,,8129.4800,1013.2850,33.3600,39.5680,,1.7170,19.2100,201.6790,207.4160,130.3530,0.2500,,7005.2680,130.3530,202.2730,,316.7550,316.7550,1124.2120,38.8600,A,32.7100
017769,20211231,2021,INDL,C,D,STD,HASI,USD,,4148.3110,1544.7180,179.0000,85.3270,2442.8360,0.0000,116.1730,160.5870,,126.5790,0.0000,,2581.7960,126.5790,13.3090,,339.5870,339.5870,1544.7180,,A,53.1200
017808,20211231,2021,INDL,C,D,STD,EPZM,USD,206.0430,289.0000,-56.8150,268.1730,106.0980,255.0390,0.0000,0.0000,-235.9920,-230.7460,-251.1220,3.2160,45.1960,309.6880,-251.1220,-226.8530,0.0000,37.4270,37.4270,-20.6880,,A,2.5000
017811,20211231,2021,INDL,C,D,STD,ECOM,USD,144.9500,239.9720,188.1980,33.6980,30.1890,5.3210,0.0000,0.0000,19.0150,25.5820,47.2150,0.0000,48.8740,51.7740,47.2150,34.2520,,167.7290,167.7290,188.1980,,A,24.6800
017874,20211231,2021,INDL,C,D,STD,TMUS,USD,20891.0000,206563.0000,69102.0000,34572.0000,1249.2140,106572.0000,0.0000,0.0000,9999.0000,26382.0000,3024.0000,2567.0000,23499.0000,137461.0000,3024.0000,13917.0000,,80118.0000,80118.0000,69102.0000,,A,115.9800
017875,20211231,2021,INDL,C,D,STD,NCBS,USD,,7695.0370,891.8910,28.5040,13.9940,,0.0000,0.0000,119.6870,119.6870,60.6520,218.2350,,6803.1460,60.6520,97.6540,0.0000,238.9230,238.9230,891.8910,13.6040,A,85.7500
017878,20211231,2021,INDL,C,D,STD,NRZ,USD,,39742.1900,5341.5510,2055.7200,466.7580,9330.7230,66.7440,476.3390,1646.4950,,772.2260,0.0000,,33072.8100,772.2260,2883.8720,,3702.2150,3702.2150,6604.0320,,A,10.7100
017934,20211231,2021,INDL,C,D,STD,SFM,USD,567.7160,2923.1150,959.8760,3888.8150,111.1140,1508.3980,0.0000,0.0000,334.0760,458.1760,244.1570,265.3870,513.4730,1963.2390,244.1570,364.7990,0.0000,6099.8690,6099.8690,959.8760,,A,29.6800
017997,20211231,2021,INDL,C,D,STD,CSTM,USD,2204.1370,5258.9940,311.6270,5962.9990,141.6770,2421.3660,0.0000,0.0000,417.3990,721.0650,292.2930,1194.1910,1949.3760,4928.0320,292.2930,406.0250,,6996.8290,6996.8290,311.6270,,A,17.9100
017998,20211231,2021,INDL,C,D,STD,BLUE,USD,336.5200,593.7950,374.2770,549.1230,71.1150,89.5840,0.0000,0.0000,-565.1100,-545.4610,-562.6380,0.0000,152.9930,219.5180,-819.3780,-635.6390,0.0000,3.6620,3.6620,374.2770,,A,9.9900
018004,20211231,2021,INDL,C,D,STD,CCS,USD,,3496.8760,1764.5080,3154.9700,33.7610,1016.2950,0.0000,0.0000,660.8220,671.7340,498.5040,2871.3260,,1732.3680,498.5040,-201.1530,,4216.3140,4216.3140,1764.5080,,A,81.7900
018009,20211231,2021,INDL,C,D,STD,NSTG,USD,427.6200,479.4810,176.9620,67.6330,45.7290,251.7260,0.0000,0.0000,-108.2260,-102.3550,-115.2540,31.4860,52.1550,302.5190,-115.2540,-90.5490,,145.0850,145.0850,176.9620,,A,42.2300
018036,20211231,2021,INDL,C,D,STD,COMM,USD,3579.7000,13259.5000,-156.6000,5734.0000,204.5670,9698.0000,57.3000,57.3000,276.2000,1025.9000,-462.6000,1435.8000,2182.5000,12360.0000,-462.6000,122.3000,,8586.7000,8586.7000,899.5000,,A,11.0400
018037,20211231,2021,INDL,C,D,STD,CZNC,USD,,2327.6480,301.4050,10.2230,15.7590,,0.0000,17.6450,55.4420,57.5720,30.5540,0.6840,,2026.2430,30.5540,34.8440,,110.3820,110.3820,301.4050,6.5620,A,26.1200
018043,20210630,2021,INDL,C,D,STD,NWSA,USD,4456.0000,16771.0000,8211.0000,4831.0000,590.8420,3572.0000,0.0000,118.0000,633.0000,1313.0000,330.0000,253.0000,3234.0000,7625.0000,330.0000,1237.0000,,9358.0000,9358.0000,8211.0000,,A,22.3100
018047,20211231,2021,INDL,C,D,STD,NDLS,USD,22.5620,341.4590,37.6330,393.0750,45.7010,254.4320,0.0000,0.0000,5.4110,27.7440,3.6650,9.4040,76.5820,303.8260,3.6650,36.1650,,475.1520,475.1520,37.6330,,A,9.0700
018049,20211231,2021,INDL,C,D,STD,FNB,USD,,39513.0000,5043.0000,98.8630,318.9330,,8.0410,164.0410,631.5970,689.5970,404.6020,303.0000,,34363.0000,404.6020,530.0000,,1335.1290,1335.1290,5150.0000,98.2340,A,12.1300
018071,20211231,2021,INDL,C,D,STD,REXR,USD,,6781.1650,4628.9030,260.1930,160.5110,1404.6140,12.5630,152.6230,142.9610,,128.2410,0.0000,,1713.4700,128.2410,231.4630,,452.2380,452.2380,4784.5790,,A,81.1100
018145,20211231,2021,INDL,C,D,STD,DOC,USD,,5182.7090,2836.3080,295.6180,224.6780,2016.8750,0.0130,200.9390,122.7540,,83.9650,0.0000,,2188.5950,83.9650,247.5550,,456.1290,456.1290,2836.3080,,A,18.8300
018159,20211231,2021,INDL,C,D,STD,AGIO,USD,1064.2310,1437.7360,1291.9750,0.0000,54.3340,97.0940,0.0000,0.0000,-378.4180,-369.6180,-356.5100,0.0000,59.8260,145.7610,1604.7150,-407.3200,0.0000,0.0000,0.0000,1291.9750,,A,32.8700
018162,20211231,2021,INDL,C,D,STD,ESPR,USD,328.9720,381.5900,-196.9440,291.3150,60.8790,517.2350,0.0000,0.0000,-213.4800,-212.8680,-269.1080,34.3940,73.3520,578.5340,-269.1080,-263.8090,,78.4470,78.4470,-196.9440,,A,5.0000
018204,20211231,2021,INDL,C,D,STD,ANIP,USD,321.7750,771.5980,333.8900,91.2160,16.8300,288.7420,0.1900,0.1900,-9.3930,37.8590,-42.6030,81.6930,87.5370,412.8580,-42.6030,3.3220,0.0000,216.1360,216.1360,358.7400,,A,46.0800
018241,20211231,2021,INDL,C,D,STD,FCF,USD,,9545.0930,1109.3720,13.9210,94.2330,,0.0000,43.6110,223.4980,234.9400,138.2570,19.2250,,8435.7210,138.2570,165.0460,,400.5950,400.5950,1109.3720,15.2970,A,16.0900
018307,20211231,2021,INDL,C,D,STD,FLIC,USD,,4068.7890,413.8120,13.5790,23.2410,,0.0000,18.3900,61.9580,66.8630,43.0890,0.0000,,3654.9770,43.0890,50.7810,,135.5330,135.5330,413.8120,16.1520,A,21.5900
018312,20211231,2021,INDL,C,D,STD,USFD,USD,3594.0000,12521.0000,3735.0000,24832.0000,223.0000,5291.0000,43.0000,43.0000,416.0000,794.0000,164.0000,1686.0000,2550.0000,8252.0000,164.0000,419.0000,0.0000,29487.0000,29487.0000,4269.0000,,A,34.8300
018320,20211231,2021,INDL,C,D,STD,FOXF,USD,724.6700,1515.7290,894.0820,851.6540,42.1200,416.4670,0.0000,0.0000,206.4300,249.8560,163.8180,279.8370,229.8620,621.6470,163.8180,65.2900,,1299.0640,1299.0640,894.0820,,A,170.1000
018329,20211231,2021,INDL,C,D,STD,BUSE,USD,,12859.6890,1319.1120,13.0010,55.4350,,0.0000,50.7640,226.2870,254.4630,123.4490,28.2910,,11540.5770,123.4490,162.0120,,431.6040,431.6040,1319.1120,28.1020,A,27.1200
018383,20211231,2021,INDL,C,D,STD,BRX,USD,,8377.3930,2718.3460,626.8380,297.2100,5198.2310,0.0000,265.6750,426.4910,,270.1870,0.0000,,5659.0470,270.1870,552.2390,,1158.7830,1158.7830,2718.3460,,A,25.4100
018465,20211231,2021,INDL,C,D,STD,AR,USD,686.1190,13896.5280,5757.1600,3605.5750,313.9300,5545.9060,0.0000,0.0000,25.9330,862.2850,-186.8990,0.0000,2068.1170,7830.4360,-186.8990,1660.1160,,4619.4320,4619.4320,5757.1600,,A,17.5000
018494,20211231,2021,INDL,C,D,STD,IRT,USD,,6506.6960,3480.7610,174.5750,220.7540,2708.5910,0.0000,54.2480,51.8540,56.9790,44.5890,0.0000,,2864.6200,44.5890,52.2570,,250.1640,250.1640,3480.7610,,A,25.8300
018498,20211231,2021,INDL,C,D,STD,MUSA,USD,767.8000,4048.2000,807.2000,13469.9000,24.9350,2242.1000,0.0000,27.3000,612.9000,828.0000,396.9000,292.3000,675.3000,3241.0000,396.9000,737.4000,0.8000,15318.8000,15318.8000,807.2000,,A,199.2400
018533,20211231,2021,INDL,C,D,STD,HBNC,USD,,7374.9030,723.2090,16.2210,43.5480,,0.0000,24.7680,140.8530,152.0220,87.0910,16.1400,,6651.6940,87.0910,105.3480,,254.8350,254.8350,723.2090,18.3050,A,20.8500
018556,20211231,2021,INDL,C,D,STD,CHGG,USD,1622.6480,2919.2460,1106.9170,184.8370,136.9520,1697.2650,0.0000,0.0000,85.3290,159.4620,-1.4580,0.0000,114.3440,1812.3290,-1.4580,273.2240,,776.2650,776.2650,1106.9170,,A,30.7000
018561,20211231,2021,INDL,C,D,STD,BNFT,USD,112.1560,260.8410,-76.3170,101.2810,33.4610,190.4170,6.4000,6.4000,3.1940,28.7750,-32.1660,0.0000,72.2360,257.9650,-32.1660,33.5020,,263.0970,263.0970,2.8760,,A,10.6600
018562,20211231,2021,INDL,C,D,STD,FATE,USD,633.4120,921.4550,678.8350,266.9900,95.7270,114.8180,0.0000,0.0000,-216.9940,-211.1440,-212.1510,0.0000,81.2840,242.6170,-212.1510,-162.8700,0.0000,55.8460,55.8460,678.8380,,A,58.5100
018578,20211231,2021,INDL,C,D,STD,RMAX,USD,210.7740,776.1330,508.2740,244.5330,18.8060,504.3350,0.0000,17.3610,53.8350,85.1680,-15.6160,0.0000,146.2190,707.0660,-15.6160,42.4420,,329.7010,329.7010,508.2740,,A,30.4900
018624,20210630,2021,INDL,C,D,STD,PINC,USD,782.2960,3522.8980,2229.8930,807.5090,122.5330,531.5250,0.0000,93.5840,275.0120,396.0740,287.5220,176.3760,716.7840,1293.0050,287.5220,407.4020,,1721.1520,1721.1520,2229.8930,,A,41.1700
018626,20211231,2021,INDL,C,D,STD,GLOB,USD,819.6000,1890.2370,1305.3750,787.9680,41.7330,146.7250,0.0000,0.0000,144.4330,224.7190,96.0650,0.0000,386.2990,581.9240,96.0650,178.9740,,1297.0780,1297.0780,1305.3750,,A,314.0900
018629,20211231,2021,INDL,C,D,STD,LGIH,USD,,2351.8650,1395.8480,2232.1150,23.9170,810.5690,0.0000,0.0000,547.6980,548.8520,429.6450,2123.4030,,956.0170,429.6450,21.7000,,3050.1490,3050.1490,1395.8480,,A,154.4800
018630,20211231,2021,INDL,C,D,STD,RNG,USD,650.7410,2579.0390,338.9670,326.9230,94.3090,1448.9870,0.0000,0.0000,-281.2780,-155.9860,-376.2500,5.6550,526.2700,2040.6230,-376.2500,152.1510,,1594.7540,1594.7540,538.4160,,A,187.3500
018658,20211231,2021,INDL,C,D,STD,MGNX,USD,279.5600,335.2450,239.6180,268.9840,61.3070,25.4680,0.0000,0.0000,-202.7950,-191.5370,-202.1150,4.3880,74.5780,95.6270,-202.1150,-143.8300,0.0000,77.4470,77.4470,239.6180,,A,16.0500
018675,20210131,2020,INDL,C,D,STD,BURL,USD,2510.6160,6781.0920,464.7540,3280.4140,66.3860,4637.0800,0.0000,0.0000,-49.6860,173.4140,-216.4990,740.7880,1683.9960,6316.3380,-216.4990,219.1810,0.0000,5763.9800,5763.9800,464.7540,,A,261.5500
018683,20210131,2020,INDL,C,D,STD,SAIC,USD,1289.0000,5723.0000,1542.0000,6085.0000,58.0000,2769.0000,0.0000,88.0000,445.0000,624.0000,209.0000,78.0000,1275.0000,4171.0000,209.0000,755.0000,1.8000,7056.0000,7056.0000,1542.0000,,A,94.6400
018689,20210131,2020,INDL,C,D,STD,VEEV,USD,2310.8260,3046.0670,2266.3200,394.0640,152.0570,63.1180,0.0000,0.0000,377.7940,407.2490,379.9980,0.0000,715.9520,779.7470,379.9980,551.2460,0.0000,1465.0690,1465.0690,2266.3200,,A,272.2500
